date,searches,source
2018-02-14,35,harrypotterwiki
2018-02-15,0,harrypotterwiki
2018-02-16,0,harrypotterwiki
2018-02-17,0,harrypotterwiki
2018-02-18,0,harrypotterwiki
2018-02-19,0,harrypotterwiki
2018-02-20,0,harrypotterwiki
2018-02-21,0,harrypotterwiki
2018-02-22,0,harrypotterwiki
2018-02-23,0,harrypotterwiki
2018-02-24,0,harrypotterwiki
2018-02-25,0,harrypotterwiki
2018-02-26,0,harrypotterwiki
2018-02-27,0,harrypotterwiki
2018-02-28,0,harrypotterwiki
2018-03-01,0,harrypotterwiki
2018-03-02,0,harrypotterwiki
2018-03-03,0,harrypotterwiki
2018-03-04,0,harrypotterwiki
2018-03-05,0,harrypotterwiki
2018-03-06,0,harrypotterwiki
2018-03-07,0,harrypotterwiki
2018-03-08,0,harrypotterwiki
2018-03-09,0,harrypotterwiki
2018-03-10,0,harrypotterwiki
2018-03-11,0,harrypotterwiki
2018-03-12,0,harrypotterwiki
2018-03-13,0,harrypotterwiki
2018-03-14,0,harrypotterwiki
2018-03-15,0,harrypotterwiki
2018-03-16,0,harrypotterwiki
2018-03-17,0,harrypotterwiki
2018-03-18,23,harrypotterwiki
2018-03-19,23,harrypotterwiki
2018-03-20,0,harrypotterwiki
2018-03-21,0,harrypotterwiki
2018-03-22,0,harrypotterwiki
2018-03-23,0,harrypotterwiki
2018-03-24,0,harrypotterwiki
2018-03-25,0,harrypotterwiki
2018-03-26,0,harrypotterwiki
2018-03-27,0,harrypotterwiki
2018-03-28,0,harrypotterwiki
2018-03-29,0,harrypotterwiki
2018-03-30,0,harrypotterwiki
2018-03-31,0,harrypotterwiki
2018-04-01,0,harrypotterwiki
2018-04-02,0,harrypotterwiki
2018-04-03,0,harrypotterwiki
2018-04-04,25,harrypotterwiki
2018-04-05,22,harrypotterwiki
2018-04-06,37,harrypotterwiki
2018-04-07,0,harrypotterwiki
2018-04-08,0,harrypotterwiki
2018-04-09,0,harrypotterwiki
2018-04-10,56,harrypotterwiki
2018-04-11,0,harrypotterwiki
2018-04-12,20,harrypotterwiki
2018-04-13,29,harrypotterwiki
2018-04-14,100,harrypotterwiki
2018-04-15,24,harrypotterwiki
2018-04-16,0,harrypotterwiki
2018-04-17,0,harrypotterwiki
2018-04-18,0,harrypotterwiki
2018-04-19,0,harrypotterwiki
2018-04-20,0,harrypotterwiki
2018-04-21,29,harrypotterwiki
2018-04-22,0,harrypotterwiki
2018-04-23,25,harrypotterwiki
2018-04-24,0,harrypotterwiki
2018-04-25,0,harrypotterwiki
2018-04-26,0,harrypotterwiki
2018-04-27,0,harrypotterwiki
2018-04-28,0,harrypotterwiki
2018-04-29,71,harrypotterwiki
2018-04-30,40,harrypotterwiki
2018-05-01,0,harrypotterwiki
2018-05-02,0,harrypotterwiki
2018-05-03,0,harrypotterwiki
2018-05-04,0,harrypotterwiki
2018-05-05,25,harrypotterwiki
2018-05-06,32,harrypotterwiki
2018-05-07,37,harrypotterwiki
2018-05-08,0,harrypotterwiki
2018-05-09,52,harrypotterwiki
2018-05-10,0,harrypotterwiki
2018-05-11,0,harrypotterwiki
2018-05-12,0,harrypotterwiki
2018-05-13,30,harrypotterwiki
2018-05-14,45,harrypotterwiki
2018-05-15,61,harrypotterwiki
2018-05-16,0,harrypotterwiki
2018-05-17,0,harrypotterwiki
2018-05-18,0,harrypotterwiki
2018-05-19,0,harrypotterwiki
2018-05-20,0,harrypotterwiki
2018-05-21,0,harrypotterwiki
2018-05-22,0,harrypotterwiki
2018-05-23,0,harrypotterwiki
2018-05-24,0,harrypotterwiki
2018-05-25,0,harrypotterwiki
2018-05-26,0,harrypotterwiki
2018-05-27,0,harrypotterwiki
2018-05-28,19,harrypotterwiki
2018-05-29,84,harrypotterwiki
2018-05-30,0,harrypotterwiki
2018-05-31,26,harrypotterwiki
2018-06-01,0,harrypotterwiki
2018-06-02,0,harrypotterwiki
2018-06-03,0,harrypotterwiki
2018-06-04,0,harrypotterwiki
2018-06-05,0,harrypotterwiki
2018-06-06,0,harrypotterwiki
2018-06-07,0,harrypotterwiki
2018-06-08,0,harrypotterwiki
2018-06-09,0,harrypotterwiki
2018-06-10,0,harrypotterwiki
2018-06-11,0,harrypotterwiki
2018-06-12,100,harrypotterwiki
2018-06-13,0,harrypotterwiki
2018-06-14,4,harrypotterwiki
2018-06-15,0,harrypotterwiki
2018-06-16,4,harrypotterwiki
2018-06-17,0,harrypotterwiki
2018-06-18,0,harrypotterwiki
2018-06-19,0,harrypotterwiki
2018-06-20,0,harrypotterwiki
2018-06-21,3,harrypotterwiki
2018-06-22,0,harrypotterwiki
2018-06-23,0,harrypotterwiki
2018-06-24,0,harrypotterwiki
2018-06-25,0,harrypotterwiki
2018-06-26,0,harrypotterwiki
2018-06-27,0,harrypotterwiki
2018-06-28,0,harrypotterwiki
2018-06-29,0,harrypotterwiki
2018-06-30,0,harrypotterwiki
2018-07-01,2,harrypotterwiki
2018-07-02,0,harrypotterwiki
2018-07-03,0,harrypotterwiki
2018-07-04,0,harrypotterwiki
2018-07-05,0,harrypotterwiki
2018-07-06,65,harrypotterwiki
2018-07-07,5,harrypotterwiki
2018-07-08,0,harrypotterwiki
2018-07-09,0,harrypotterwiki
2018-07-10,0,harrypotterwiki
2018-07-11,0,harrypotterwiki
2018-07-12,0,harrypotterwiki
2018-07-13,0,harrypotterwiki
2018-07-14,0,harrypotterwiki
2018-07-15,0,harrypotterwiki
2018-07-16,0,harrypotterwiki
2018-07-17,0,harrypotterwiki
2018-07-18,0,harrypotterwiki
2018-07-19,0,harrypotterwiki
2018-07-20,4,harrypotterwiki
2018-07-21,0,harrypotterwiki
2018-07-22,0,harrypotterwiki
2018-07-23,0,harrypotterwiki
2018-07-24,0,harrypotterwiki
2018-07-25,6,harrypotterwiki
2018-07-26,0,harrypotterwiki
2018-07-27,10,harrypotterwiki
2018-07-28,0,harrypotterwiki
2018-07-29,0,harrypotterwiki
2018-07-30,0,harrypotterwiki
2018-07-31,4,harrypotterwiki
2018-08-01,0,harrypotterwiki
2018-08-02,0,harrypotterwiki
2018-08-03,0,harrypotterwiki
2018-08-04,0,harrypotterwiki
2018-08-05,2,harrypotterwiki
2018-08-06,5,harrypotterwiki
2018-08-07,4,harrypotterwiki
2018-08-08,0,harrypotterwiki
2018-08-09,0,harrypotterwiki
2018-08-10,0,harrypotterwiki
2018-08-11,0,harrypotterwiki
2018-08-12,2,harrypotterwiki
2018-08-13,0,harrypotterwiki
2018-08-14,0,harrypotterwiki
2018-08-15,0,harrypotterwiki
2018-08-16,0,harrypotterwiki
2018-08-17,0,harrypotterwiki
2018-08-18,0,harrypotterwiki
2018-08-19,4,harrypotterwiki
2018-08-20,0,harrypotterwiki
2018-08-21,0,harrypotterwiki
2018-08-22,0,harrypotterwiki
2018-08-23,0,harrypotterwiki
2018-08-24,0,harrypotterwiki
2018-08-25,0,harrypotterwiki
2018-08-26,0,harrypotterwiki
2018-08-27,0,harrypotterwiki
2018-08-28,4,harrypotterwiki
2018-08-29,0,harrypotterwiki
2018-08-30,0,harrypotterwiki
2018-08-31,4,harrypotterwiki
2018-09-01,4,harrypotterwiki
2018-09-02,0,harrypotterwiki
2018-09-03,4,harrypotterwiki
2018-09-04,3,harrypotterwiki
2018-09-05,0,harrypotterwiki
2018-09-06,3,harrypotterwiki
2018-09-07,0,harrypotterwiki
2018-09-08,0,harrypotterwiki
2018-09-09,0,harrypotterwiki
2018-09-10,0,harrypotterwiki
2018-09-11,0,harrypotterwiki
2018-09-12,0,harrypotterwiki
2018-09-13,0,harrypotterwiki
2018-09-14,0,harrypotterwiki
2018-09-15,0,harrypotterwiki
2018-09-16,0,harrypotterwiki
2018-09-17,0,harrypotterwiki
2018-09-18,11,harrypotterwiki
2018-09-19,3,harrypotterwiki
2018-09-20,0,harrypotterwiki
2018-09-21,0,harrypotterwiki
2018-09-22,0,harrypotterwiki
2018-09-23,0,harrypotterwiki
2018-09-24,0,harrypotterwiki
2018-09-25,0,harrypotterwiki
2018-09-26,7,harrypotterwiki
2018-09-27,0,harrypotterwiki
2018-09-28,0,harrypotterwiki
2018-09-29,0,harrypotterwiki
2018-09-30,0,harrypotterwiki
2018-10-01,0,harrypotterwiki
2018-10-02,0,harrypotterwiki
2018-10-03,0,harrypotterwiki
2018-10-04,0,harrypotterwiki
2018-10-05,0,harrypotterwiki
2018-10-06,0,harrypotterwiki
2018-10-07,0,harrypotterwiki
2018-10-08,2,harrypotterwiki
2018-10-09,0,harrypotterwiki
2018-10-10,0,harrypotterwiki
2018-10-11,0,harrypotterwiki
2018-10-12,0,harrypotterwiki
2018-10-13,0,harrypotterwiki
2018-10-14,0,harrypotterwiki
2018-10-15,0,harrypotterwiki
2018-10-16,0,harrypotterwiki
2018-10-17,0,harrypotterwiki
2018-10-18,0,harrypotterwiki
2018-10-19,0,harrypotterwiki
2018-10-20,0,harrypotterwiki
2018-10-21,0,harrypotterwiki
2018-10-22,0,harrypotterwiki
2018-10-23,0,harrypotterwiki
2018-10-24,0,harrypotterwiki
2018-10-25,0,harrypotterwiki
2018-10-26,2,harrypotterwiki
2018-10-27,0,harrypotterwiki
2018-10-28,0,harrypotterwiki
2018-10-29,0,harrypotterwiki
2018-10-30,0,harrypotterwiki
2018-10-31,2,harrypotterwiki
2018-11-01,0,harrypotterwiki
2018-11-02,0,harrypotterwiki
2018-11-03,0,harrypotterwiki
2018-11-04,4,harrypotterwiki
2018-11-05,0,harrypotterwiki
2018-11-06,0,harrypotterwiki
2018-11-07,0,harrypotterwiki
2018-11-08,0,harrypotterwiki
2018-11-09,0,harrypotterwiki
2018-11-10,0,harrypotterwiki
2018-11-11,0,harrypotterwiki
2018-11-12,2,harrypotterwiki
2018-11-13,0,harrypotterwiki
2018-11-14,0,harrypotterwiki
2018-11-15,0,harrypotterwiki
2018-11-16,3,harrypotterwiki
2018-11-17,5,harrypotterwiki
2018-11-18,0,harrypotterwiki
2018-11-19,0,harrypotterwiki
2018-11-20,0,harrypotterwiki
2018-11-21,0,harrypotterwiki
2018-11-22,0,harrypotterwiki
2018-11-23,0,harrypotterwiki
2018-11-24,0,harrypotterwiki
2018-11-25,0,harrypotterwiki
2018-11-26,0,harrypotterwiki
2018-11-27,2,harrypotterwiki
2018-11-28,0,harrypotterwiki
2018-11-29,3,harrypotterwiki
2018-11-30,0,harrypotterwiki
2018-12-01,0,harrypotterwiki
2018-12-02,0,harrypotterwiki
2018-12-03,0,harrypotterwiki
2018-12-04,0,harrypotterwiki
2018-12-05,0,harrypotterwiki
2018-12-06,0,harrypotterwiki
2018-12-07,0,harrypotterwiki
2018-12-08,3,harrypotterwiki
2018-12-09,0,harrypotterwiki
2018-12-10,0,harrypotterwiki
2018-12-11,0,harrypotterwiki
2018-12-12,0,harrypotterwiki
2018-12-13,0,harrypotterwiki
2018-12-14,10,harrypotterwiki
2018-12-15,0,harrypotterwiki
2018-12-16,0,harrypotterwiki
2018-12-17,0,harrypotterwiki
2018-12-18,0,harrypotterwiki
2018-12-19,0,harrypotterwiki
2018-12-20,0,harrypotterwiki
2018-12-21,0,harrypotterwiki
2018-12-22,2,harrypotterwiki
2018-12-23,0,harrypotterwiki
2018-12-24,0,harrypotterwiki
2018-12-25,0,harrypotterwiki
2018-12-26,0,harrypotterwiki
2018-12-27,0,harrypotterwiki
2018-12-28,0,harrypotterwiki
2018-12-29,0,harrypotterwiki
2018-12-30,0,harrypotterwiki
2018-12-31,4,harrypotterwiki
2016-01-01,0,hogwartsishere
2016-01-02,0,hogwartsishere
2016-01-03,0,hogwartsishere
2016-01-04,0,hogwartsishere
2016-01-05,0,hogwartsishere
2016-01-06,58,hogwartsishere
2016-01-07,0,hogwartsishere
2016-01-08,57,hogwartsishere
2016-01-09,37,hogwartsishere
2016-01-10,0,hogwartsishere
2016-01-11,0,hogwartsishere
2016-01-12,0,hogwartsishere
2016-01-13,43,hogwartsishere
2016-01-14,20,hogwartsishere
2016-01-15,36,hogwartsishere
2016-01-16,0,hogwartsishere
2016-01-17,0,hogwartsishere
2016-01-18,58,hogwartsishere
2016-01-19,0,hogwartsishere
2016-01-20,54,hogwartsishere
2016-01-21,0,hogwartsishere
2016-01-22,0,hogwartsishere
2016-01-23,46,hogwartsishere
2016-01-24,0,hogwartsishere
2016-01-25,31,hogwartsishere
2016-01-26,23,hogwartsishere
2016-01-27,28,hogwartsishere
2016-01-28,0,hogwartsishere
2016-01-29,0,hogwartsishere
2016-01-30,37,hogwartsishere
2016-01-31,0,hogwartsishere
2016-02-01,0,hogwartsishere
2016-02-02,0,hogwartsishere
2016-02-03,44,hogwartsishere
2016-02-04,0,hogwartsishere
2016-02-05,0,hogwartsishere
2016-02-06,59,hogwartsishere
2016-02-07,0,hogwartsishere
2016-02-08,0,hogwartsishere
2016-02-09,0,hogwartsishere
2016-02-10,27,hogwartsishere
2016-02-11,0,hogwartsishere
2016-02-12,60,hogwartsishere
2016-02-13,0,hogwartsishere
2016-02-14,0,hogwartsishere
2016-02-15,24,hogwartsishere
2016-02-16,20,hogwartsishere
2016-02-17,0,hogwartsishere
2016-02-18,21,hogwartsishere
2016-02-19,0,hogwartsishere
2016-02-20,38,hogwartsishere
2016-02-21,0,hogwartsishere
2016-02-22,0,hogwartsishere
2016-02-23,0,hogwartsishere
2016-02-24,0,hogwartsishere
2016-02-25,0,hogwartsishere
2016-02-26,0,hogwartsishere
2016-02-27,0,hogwartsishere
2016-02-28,0,hogwartsishere
2016-02-29,0,hogwartsishere
2016-03-01,0,hogwartsishere
2016-03-02,18,hogwartsishere
2016-03-03,0,hogwartsishere
2016-03-04,0,hogwartsishere
2016-03-05,0,hogwartsishere
2016-03-06,0,hogwartsishere
2016-03-07,20,hogwartsishere
2016-03-08,0,hogwartsishere
2016-03-09,0,hogwartsishere
2016-03-10,0,hogwartsishere
2016-03-11,0,hogwartsishere
2016-03-12,0,hogwartsishere
2016-03-13,0,hogwartsishere
2016-03-14,32,hogwartsishere
2016-03-15,0,hogwartsishere
2016-03-16,0,hogwartsishere
2016-03-17,0,hogwartsishere
2016-03-18,0,hogwartsishere
2016-03-19,0,hogwartsishere
2016-03-20,32,hogwartsishere
2016-03-21,0,hogwartsishere
2016-03-22,34,hogwartsishere
2016-03-23,0,hogwartsishere
2016-03-24,0,hogwartsishere
2016-03-25,0,hogwartsishere
2016-03-26,0,hogwartsishere
2016-03-27,0,hogwartsishere
2016-03-28,0,hogwartsishere
2016-03-29,0,hogwartsishere
2016-03-30,19,hogwartsishere
2016-03-31,0,hogwartsishere
2016-04-01,0,hogwartsishere
2016-04-02,0,hogwartsishere
2016-04-03,0,hogwartsishere
2016-04-04,0,hogwartsishere
2016-04-05,23,hogwartsishere
2016-04-06,0,hogwartsishere
2016-04-07,0,hogwartsishere
2016-04-08,0,hogwartsishere
2016-04-09,61,hogwartsishere
2016-04-10,26,hogwartsishere
2016-04-11,27,hogwartsishere
2016-04-12,0,hogwartsishere
2016-04-13,0,hogwartsishere
2016-04-14,21,hogwartsishere
2016-04-15,0,hogwartsishere
2016-04-16,0,hogwartsishere
2016-04-17,48,hogwartsishere
2016-04-18,0,hogwartsishere
2016-04-19,0,hogwartsishere
2016-04-20,23,hogwartsishere
2016-04-21,0,hogwartsishere
2016-04-22,0,hogwartsishere
2016-04-23,0,hogwartsishere
2016-04-24,0,hogwartsishere
2016-04-25,51,hogwartsishere
2016-04-26,0,hogwartsishere
2016-04-27,0,hogwartsishere
2016-04-28,26,hogwartsishere
2016-04-29,32,hogwartsishere
2016-04-30,0,hogwartsishere
2016-05-01,0,hogwartsishere
2016-05-02,26,hogwartsishere
2016-05-03,0,hogwartsishere
2016-05-04,0,hogwartsishere
2016-05-05,0,hogwartsishere
2016-05-06,0,hogwartsishere
2016-05-07,0,hogwartsishere
2016-05-08,0,hogwartsishere
2016-05-09,0,hogwartsishere
2016-05-10,0,hogwartsishere
2016-05-11,45,hogwartsishere
2016-05-12,0,hogwartsishere
2016-05-13,0,hogwartsishere
2016-05-14,31,hogwartsishere
2016-05-15,0,hogwartsishere
2016-05-16,100,hogwartsishere
2016-05-17,0,hogwartsishere
2016-05-18,0,hogwartsishere
2016-05-19,88,hogwartsishere
2016-05-20,35,hogwartsishere
2016-05-21,0,hogwartsishere
2016-05-22,0,hogwartsishere
2016-05-23,0,hogwartsishere
2016-05-24,38,hogwartsishere
2016-05-25,0,hogwartsishere
2016-05-26,0,hogwartsishere
2016-05-27,0,hogwartsishere
2016-05-28,0,hogwartsishere
2016-05-29,0,hogwartsishere
2016-05-30,0,hogwartsishere
2016-05-31,0,hogwartsishere
2016-06-01,22,hogwartsishere
2016-06-02,0,hogwartsishere
2016-06-03,0,hogwartsishere
2016-06-04,32,hogwartsishere
2016-06-05,0,hogwartsishere
2016-06-06,0,hogwartsishere
2016-06-07,22,hogwartsishere
2016-06-08,33,hogwartsishere
2016-06-09,24,hogwartsishere
2016-06-10,0,hogwartsishere
2016-06-11,0,hogwartsishere
2016-06-12,0,hogwartsishere
2016-06-13,0,hogwartsishere
2016-06-14,0,hogwartsishere
2016-06-15,0,hogwartsishere
2016-06-16,0,hogwartsishere
2016-06-17,35,hogwartsishere
2016-06-18,22,hogwartsishere
2016-06-19,0,hogwartsishere
2016-06-20,0,hogwartsishere
2016-06-21,0,hogwartsishere
2016-06-22,0,hogwartsishere
2016-06-23,0,hogwartsishere
2016-06-24,40,hogwartsishere
2016-06-25,0,hogwartsishere
2016-06-26,0,hogwartsishere
2016-06-27,0,hogwartsishere
2016-06-28,19,hogwartsishere
2016-06-29,0,hogwartsishere
2016-06-30,50,hogwartsishere
2016-07-01,0,hogwartsishere
2016-07-02,0,hogwartsishere
2016-07-03,0,hogwartsishere
2016-07-04,46,hogwartsishere
2016-07-05,0,hogwartsishere
2016-07-06,0,hogwartsishere
2016-07-07,39,hogwartsishere
2016-07-08,57,hogwartsishere
2016-07-09,35,hogwartsishere
2016-07-10,36,hogwartsishere
2016-07-11,0,hogwartsishere
2016-07-12,0,hogwartsishere
2016-07-13,0,hogwartsishere
2016-07-14,0,hogwartsishere
2016-07-15,0,hogwartsishere
2016-07-16,28,hogwartsishere
2016-07-17,0,hogwartsishere
2016-07-18,0,hogwartsishere
2016-07-19,0,hogwartsishere
2016-07-20,0,hogwartsishere
2016-07-21,37,hogwartsishere
2016-07-22,0,hogwartsishere
2016-07-23,0,hogwartsishere
2016-07-24,0,hogwartsishere
2016-07-25,0,hogwartsishere
2016-07-26,28,hogwartsishere
2016-07-27,0,hogwartsishere
2016-07-28,18,hogwartsishere
2016-07-29,0,hogwartsishere
2016-07-30,21,hogwartsishere
2016-07-31,52,hogwartsishere
2016-08-01,25,hogwartsishere
2016-08-02,25,hogwartsishere
2016-08-03,0,hogwartsishere
2016-08-04,0,hogwartsishere
2016-08-05,0,hogwartsishere
2016-08-06,0,hogwartsishere
2016-08-07,0,hogwartsishere
2016-08-08,27,hogwartsishere
2016-08-09,0,hogwartsishere
2016-08-10,0,hogwartsishere
2016-08-11,0,hogwartsishere
2016-08-12,19,hogwartsishere
2016-08-13,0,hogwartsishere
2016-08-14,22,hogwartsishere
2016-08-15,100,hogwartsishere
2016-08-16,54,hogwartsishere
2016-08-17,46,hogwartsishere
2016-08-18,0,hogwartsishere
2016-08-19,26,hogwartsishere
2016-08-20,0,hogwartsishere
2016-08-21,0,hogwartsishere
2016-08-22,0,hogwartsishere
2016-08-23,21,hogwartsishere
2016-08-24,0,hogwartsishere
2016-08-25,0,hogwartsishere
2016-08-26,0,hogwartsishere
2016-08-27,23,hogwartsishere
2016-08-28,0,hogwartsishere
2016-08-29,0,hogwartsishere
2016-08-30,0,hogwartsishere
2016-08-31,0,hogwartsishere
2016-09-01,0,hogwartsishere
2016-09-02,0,hogwartsishere
2016-09-03,0,hogwartsishere
2016-09-04,26,hogwartsishere
2016-09-05,0,hogwartsishere
2016-09-06,31,hogwartsishere
2016-09-07,0,hogwartsishere
2016-09-08,0,hogwartsishere
2016-09-09,0,hogwartsishere
2016-09-10,20,hogwartsishere
2016-09-11,19,hogwartsishere
2016-09-12,27,hogwartsishere
2016-09-13,19,hogwartsishere
2016-09-14,40,hogwartsishere
2016-09-15,0,hogwartsishere
2016-09-16,33,hogwartsishere
2016-09-17,26,hogwartsishere
2016-09-18,22,hogwartsishere
2016-09-19,93,hogwartsishere
2016-09-20,0,hogwartsishere
2016-09-21,0,hogwartsishere
2016-09-22,0,hogwartsishere
2016-09-23,0,hogwartsishere
2016-09-24,27,hogwartsishere
2016-09-25,0,hogwartsishere
2016-09-26,0,hogwartsishere
2016-09-27,0,hogwartsishere
2016-09-28,0,hogwartsishere
2016-09-29,0,hogwartsishere
2016-09-30,0,hogwartsishere
2016-10-01,0,hogwartsishere
2016-10-02,0,hogwartsishere
2016-10-03,0,hogwartsishere
2016-10-04,33,hogwartsishere
2016-10-05,0,hogwartsishere
2016-10-06,24,hogwartsishere
2016-10-07,0,hogwartsishere
2016-10-08,0,hogwartsishere
2016-10-09,23,hogwartsishere
2016-10-10,50,hogwartsishere
2016-10-11,0,hogwartsishere
2016-10-12,0,hogwartsishere
2016-10-13,43,hogwartsishere
2016-10-14,0,hogwartsishere
2016-10-15,0,hogwartsishere
2016-10-16,93,hogwartsishere
2016-10-17,21,hogwartsishere
2016-10-18,0,hogwartsishere
2016-10-19,0,hogwartsishere
2016-10-20,28,hogwartsishere
2016-10-21,0,hogwartsishere
2016-10-22,0,hogwartsishere
2016-10-23,34,hogwartsishere
2016-10-24,0,hogwartsishere
2016-10-25,0,hogwartsishere
2016-10-26,0,hogwartsishere
2016-10-27,0,hogwartsishere
2016-10-28,0,hogwartsishere
2016-10-29,55,hogwartsishere
2016-10-30,0,hogwartsishere
2016-10-31,0,hogwartsishere
2016-11-01,0,hogwartsishere
2016-11-02,0,hogwartsishere
2016-11-03,85,hogwartsishere
2016-11-04,32,hogwartsishere
2016-11-05,0,hogwartsishere
2016-11-06,43,hogwartsishere
2016-11-07,30,hogwartsishere
2016-11-08,0,hogwartsishere
2016-11-09,37,hogwartsishere
2016-11-10,0,hogwartsishere
2016-11-11,0,hogwartsishere
2016-11-12,0,hogwartsishere
2016-11-13,0,hogwartsishere
2016-11-14,0,hogwartsishere
2016-11-15,72,hogwartsishere
2016-11-16,24,hogwartsishere
2016-11-17,18,hogwartsishere
2016-11-18,0,hogwartsishere
2016-11-19,0,hogwartsishere
2016-11-20,27,hogwartsishere
2016-11-21,0,hogwartsishere
2016-11-22,0,hogwartsishere
2016-11-23,0,hogwartsishere
2016-11-24,0,hogwartsishere
2016-11-25,0,hogwartsishere
2016-11-26,0,hogwartsishere
2016-11-27,22,hogwartsishere
2016-11-28,0,hogwartsishere
2016-11-29,0,hogwartsishere
2016-11-30,17,hogwartsishere
2016-12-01,33,hogwartsishere
2016-12-02,28,hogwartsishere
2016-12-03,30,hogwartsishere
2016-12-04,22,hogwartsishere
2016-12-05,18,hogwartsishere
2016-12-06,0,hogwartsishere
2016-12-07,0,hogwartsishere
2016-12-08,0,hogwartsishere
2016-12-09,0,hogwartsishere
2016-12-10,0,hogwartsishere
2016-12-11,0,hogwartsishere
2016-12-12,0,hogwartsishere
2016-12-13,20,hogwartsishere
2016-12-14,0,hogwartsishere
2016-12-15,0,hogwartsishere
2016-12-16,0,hogwartsishere
2016-12-17,35,hogwartsishere
2016-12-18,26,hogwartsishere
2016-12-19,0,hogwartsishere
2016-12-20,44,hogwartsishere
2016-12-21,0,hogwartsishere
2016-12-22,0,hogwartsishere
2016-12-23,0,hogwartsishere
2016-12-24,0,hogwartsishere
2016-12-25,0,hogwartsishere
2016-12-26,23,hogwartsishere
2016-12-27,0,hogwartsishere
2016-12-28,64,hogwartsishere
2016-12-29,30,hogwartsishere
2016-12-30,0,hogwartsishere
2016-12-31,22,hogwartsishere
2017-01-01,0,hogwartsishere
2017-01-02,72,hogwartsishere
2017-01-03,0,hogwartsishere
2017-01-04,39,hogwartsishere
2017-01-05,0,hogwartsishere
2017-01-06,30,hogwartsishere
2017-01-07,0,hogwartsishere
2017-01-08,35,hogwartsishere
2017-01-09,54,hogwartsishere
2017-01-10,0,hogwartsishere
2017-01-11,24,hogwartsishere
2017-01-12,31,hogwartsishere
2017-01-13,100,hogwartsishere
2017-01-14,0,hogwartsishere
2017-01-15,0,hogwartsishere
2017-01-16,0,hogwartsishere
2017-01-17,0,hogwartsishere
2017-01-18,0,hogwartsishere
2017-01-19,44,hogwartsishere
2017-01-20,0,hogwartsishere
2017-01-21,44,hogwartsishere
2017-01-22,0,hogwartsishere
2017-01-23,0,hogwartsishere
2017-01-24,36,hogwartsishere
2017-01-25,0,hogwartsishere
2017-01-26,26,hogwartsishere
2017-01-27,0,hogwartsishere
2017-01-28,48,hogwartsishere
2017-01-29,81,hogwartsishere
2017-01-30,0,hogwartsishere
2017-01-31,0,hogwartsishere
2017-02-01,29,hogwartsishere
2017-02-02,31,hogwartsishere
2017-02-03,0,hogwartsishere
2017-02-04,0,hogwartsishere
2017-02-05,31,hogwartsishere
2017-02-06,0,hogwartsishere
2017-02-07,81,hogwartsishere
2017-02-08,0,hogwartsishere
2017-02-09,0,hogwartsishere
2017-02-10,67,hogwartsishere
2017-02-11,0,hogwartsishere
2017-02-12,26,hogwartsishere
2017-02-13,37,hogwartsishere
2017-02-14,35,hogwartsishere
2017-02-15,0,hogwartsishere
2017-02-16,45,hogwartsishere
2017-02-17,0,hogwartsishere
2017-02-18,34,hogwartsishere
2017-02-19,0,hogwartsishere
2017-02-20,24,hogwartsishere
2017-02-21,0,hogwartsishere
2017-02-22,0,hogwartsishere
2017-02-23,0,hogwartsishere
2017-02-24,0,hogwartsishere
2017-02-25,37,hogwartsishere
2017-02-26,36,hogwartsishere
2017-02-27,24,hogwartsishere
2017-02-28,0,hogwartsishere
2017-03-01,0,hogwartsishere
2017-03-02,0,hogwartsishere
2017-03-03,0,hogwartsishere
2017-03-04,0,hogwartsishere
2017-03-05,0,hogwartsishere
2017-03-06,0,hogwartsishere
2017-03-07,35,hogwartsishere
2017-03-08,0,hogwartsishere
2017-03-09,0,hogwartsishere
2017-03-10,0,hogwartsishere
2017-03-11,0,hogwartsishere
2017-03-12,0,hogwartsishere
2017-03-13,0,hogwartsishere
2017-03-14,0,hogwartsishere
2017-03-15,0,hogwartsishere
2017-03-16,31,hogwartsishere
2017-03-17,0,hogwartsishere
2017-03-18,51,hogwartsishere
2017-03-19,0,hogwartsishere
2017-03-20,0,hogwartsishere
2017-03-21,0,hogwartsishere
2017-03-22,0,hogwartsishere
2017-03-23,45,hogwartsishere
2017-03-24,46,hogwartsishere
2017-03-25,95,hogwartsishere
2017-03-26,25,hogwartsishere
2017-03-27,0,hogwartsishere
2017-03-28,0,hogwartsishere
2017-03-29,25,hogwartsishere
2017-03-30,48,hogwartsishere
2017-03-31,0,hogwartsishere
2017-04-01,29,hogwartsishere
2017-04-02,29,hogwartsishere
2017-04-03,0,hogwartsishere
